"LocationId","EffectiveStartDate","EffectiveEndDate","LocationCode","LocationName","ActiveStatus","CountryCode","CountryName","Region1","Region2","TownOrCity","PostalCode","SetId","SetCode","SetName","SingleLineAddress"
300000230198748,"1951-01-01","4712-12-31","099U","DS - Aba, Democratic Republic of the Congo","A","CD","Democratic Republic of the Congo",,,"Aba",,0,"COMMON","Common Set","NA, ABA, DEMOCRATIC REPUBLIC OF THE CONGO"
300000230202465,"1951-01-01","4712-12-31","3397","DS - Abancay, Peru","A","PE","Peru",," ","Abancay",,0,"COMMON","Common Set","NA, ABANCAY, PERU"
300000230202605,"1951-01-01","4712-12-31","330Q","DS - Abbottabad, Pakistan","A","PK","Pakistan",,,"Abbottabad",,0,"COMMON","Common Set","NA, ABBOTTABAD, PAKISTAN"
300000230193966,"1951-01-01","4712-12-31","0811","DS - Abeche, Chad","A","TD","Chad",,,"Abeche",,0,"COMMON","Common Set","NA, ABECHE, CHAD"
300000230200940,"1951-01-01","4712-12-31","2250","DS - Abidjan, Cote D'Ivoire","A","CI","Cote d'Ivoire",,,"Abidjan",,0,"COMMON","Common Set","NA, ABIDJAN, COTE D'IVOIRE"
300000230196729,"1951-01-01","4712-12-31","1173","DS - Abomey, Benin","A","BJ","Benin",,,"Abomey",,0,"COMMON","Common Set","NA, ABOMEY, BENIN"
300000230197648,"1951-01-01","4712-12-31","093CJ","DS - Abrego, Colombia","A","CO","Colombia",,,"Abrego",,0,"COMMON","Common Set","NA, Abrego, COLOMBIA"
300000230204242,"1951-01-01","4712-12-31","4490","DS - Abu Dhabi, United Arab Emirates","A","AE","United Arab Emirates",,,"Abu Dhabi",,0,"COMMON","Common Set","NA, Abu Dhabi, United Arab Emirates"
300000230200337,"1951-01-01","4712-12-31","402AD","DS - Abu Jubaiha, Sudan","A","SD","Sudan",,,"Abu Jubaiha",,0,"COMMON","Common Set","NA, ABU JUBAIHA, SUDAN"
300000230200522,"1951-01-01","4712-12-31","3213","DS - Abuja, Nigeria","A","NG","Nigeria",,,"Abuja",,0,"COMMON","Common Set","NA, ABUJA, NIGERIA"
300000230200436,"1951-01-01","4712-12-31","402EE","DS - Abyei, Sudan","A","SD","Sudan",,,"Abyei",,0,"COMMON","Common Set","NA, ABYEI, SUDAN"
300000230196495,"1951-01-01","4712-12-31","0515","DS - Acacio, Bolivia (Plurinational State of)","A","BO","Bolivia (Plurinational State of)",," ","Acacio",,0,"COMMON","Common Set","NA, ACACIO, BOLIVIA (PLURINATIONAL STATE OF)"
300000230202449,"1951-01-01","4712-12-31","2853","DS - Acapulco, Mexico","A","MX","Mexico","Acapulco de Juarez","GUE","Acapulco","39300",0,"COMMON","Common Set","39300, NA, , Acapulco de Juarez, ACAPULCO, , GUE, MEXICO"
300000230195160,"1951-01-01","4712-12-31","1620","DS - Accra, Ghana","A","GH","Ghana",,,"Accra",,0,"COMMON","Common Set","NA, ACCRA, GHANA"
300000230194315,"1951-01-01","4712-12-31","1392","DS - Acurenam, Equatorial Guinea","A","GQ","Equatorial Guinea",,,"Acurenam",,0,"COMMON","Common Set","NA, ACURENAM, EQUATORIAL GUINEA"
300000230202668,"1951-01-01","4712-12-31","402AA","DS - Ad Damazin, Sudan","A","SD","Sudan",,,"Ad Damazin",,0,"COMMON","Common Set","NA, AD DAMAZIN, SUDAN"
300000230198692,"1951-01-01","4712-12-31","213D","DS - Ad Diwaniyah, Iraq","A","IQ","Iraq",,,"Ad Diwaniyah",,0,"COMMON","Common Set","NA, AD DIWANIYAH, IRAQ"
300000230201535,"1951-01-01","4712-12-31","392W","DS - Adado, Somalia","A","SO","Somalia",,,"Adado",,0,"COMMON","Common Set","NA, ADADO, SOMALIA"
300000230201011,"1951-01-01","4712-12-31","392L","DS - Adalei, Somalia","A","SO","Somalia",,,"Adalei",,0,"COMMON","Common Set","NA, ADALEI, SOMALIA"
300000230193789,"1951-01-01","4712-12-31","1410","DS - Addis Ababa, Ethiopia","A","ET","Ethiopia",,,"Addis Ababa",,0,"COMMON","Common Set","NA, ADDIS ABABA, ETHIOPIA"
300000230203265,"1951-01-01","4712-12-31","4924","DS - Aden, Yemen","A","YE","Yemen",,,"Aden",,0,"COMMON","Common Set","NA, ADEN, YEMEN"
300000230197205,"1951-01-01","4712-12-31","141T","DS - Adi Keyih, Eritrea","A","ER","Eritrea",,,"Adi Keyih",,0,"COMMON","Common Set","NA, ADI KEYIH, ERITREA"
300000230204253,"1951-01-01","4712-12-31","4382","DS - Adjumani/Pakelle, Uganda","A","UG","Uganda",,,"Adjumani/Pakelle",,0,"COMMON","Common Set","NA, ADJUMANI/PAKELLE, UGANDA"
300000230195317,"1951-01-01","4712-12-31","081C","DS - Adre, Chad","A","TD","Chad",,,"Adre",,0,"COMMON","Common Set","NA, ADRE, CHAD"
300000230194874,"1951-01-01","4712-12-31","141AA","DS - Afar, Ethiopia","A","ET","Ethiopia",,,"Afar",,0,"COMMON","Common Set","NA, AFAR, ETHIOPIA"
300000230202936,"1951-01-01","4712-12-31","3186","DS - Agadez, Niger","A","NE","Niger",,,"Agadez",,0,"COMMON","Common Set","NA, AGADEZ, NIGER"
300000230194461,"1951-01-01","4712-12-31","204BP","DS - Agartala, India","A","IN","India",,"Tripura","Agartala",,0,"COMMON","Common Set","NA, AGARTALA, Tripura, INDIA"
300000230201255,"1951-01-01","4712-12-31","204H","DS - Ahmedabad, India","A","IN","India",,"Gujarat","Ahmedabad",,0,"COMMON","Common Set","NA, AHMEDABAD, Gujarat, INDIA"
300000230201490,"1951-01-01","4712-12-31","2104","DS - Ahwaz, Iran, Islamic Republic of","A","IR","Iran, Islamic Republic of",,,"Ahwaz",,0,"COMMON","Common Set","NA, AHWAZ, IRAN, ISLAMIC REPUBLIC OF"
300000230203746,"1951-01-01","4712-12-31","7068","DS - Aileu, Timor-Leste","A","TL","Timor-Leste",,,"Aileu",,0,"COMMON","Common Set","NA, AILEU, TIMOR-LESTE"
300000230205697,"2021-10-01","4712-12-31","7053","DS - Ain Ziouani, Palestine, State of","I","PS","Palestine, State of",,,"Ain Ziouani",,0,"COMMON","Common Set","NA, AIN ZIOUANI, PALESTINE, STATE OF"
300000230203301,"1951-01-01","4712-12-31","7065","DS - Ainaro, Timor-Leste","A","TL","Timor-Leste",,,"Ainaro",,0,"COMMON","Common Set","NA, AINARO, TIMOR-LESTE"
300000230194545,"1951-01-01","4712-12-31","204BE","DS - Aizawl, India","A","IN","India",,"Mizoram","Aizawl",,0,"COMMON","Common Set","NA, AIZAWL, Mizoram, INDIA"
300000230199273,"1951-01-01","4712-12-31","204U","DS - Ajmer, India","A","IN","India",,"Rajasthan","Ajmer",,0,"COMMON","Common Set","NA, AJMER, Rajasthan, INDIA"
300000230197325,"1951-01-01","4712-12-31","1601","DS - Akhaltsikhe, Georgia","A","GE","Georgia",,,"Akhaltsikhe",,0,"COMMON","Common Set","NA, AKHALTSIKHE, GEORGIA"
300000230198344,"1951-01-01","4712-12-31","1602","DS - Akhmeta, Georgia","A","GE","Georgia",,,"Akhmeta",,0,"COMMON","Common Set","NA, AKHMETA, GEORGIA"
300000230199523,"1951-01-01","4712-12-31","402K","DS - Akon, South Sudan","A","SS","South Sudan",,,"Akon",,0,"COMMON","Common Set","NA, AKON, SOUTH SUDAN"
300000230199252,"1951-01-01","4712-12-31","2392","DS - Aktobe, Kazakhstan","A","KZ","Kazakhstan",,,"Aktobe",,0,"COMMON","Common Set","NA, AKTOBE, KAZAKHSTAN"
300000230202403,"1951-01-01","4712-12-31","213C","DS - Al Amarah, Iraq","A","IQ","Iraq",,,"Al Amarah",,0,"COMMON","Common Set","NA, AL AMARAH, IRAQ"
300000230202816,"1951-01-01","4712-12-31","4146","DS - Al Hasakah, Syria","A","SY","Syria",,,"Al Hasakah",,0,"COMMON","Common Set","NA, AL HASAKAH, SYRIA"
300000230202132,"1951-01-01","4712-12-31","213E","DS - Al Hillah, Iraq","A","IQ","Iraq",,,"Al Hillah",,0,"COMMON","Common Set","NA, AL HILLAH, IRAQ"
300000230202951,"1951-01-01","4712-12-31","3784","DS - Al Hofuf, Saudi Arabia","A","SA","Saudi Arabia",,,"Al Hofuf",,0,"COMMON","Common Set","NA, Al Hofuf, Saudi Arabia"
300000230202797,"1951-01-01","4712-12-31","2583","DS - Al Khufra, Libya","A","LY","Libya",,,"Al Khufra",,0,"COMMON","Common Set","NA, AL KHUFRA, LIBYA"
300000230200566,"1951-01-01","4712-12-31","213G","DS - Al Kut, Iraq","A","IQ","Iraq",,,"Al Kut",,0,"COMMON","Common Set","NA, AL KUT, IRAQ"
300000230205351,"1951-01-01","4712-12-31","4492","DS - Al-Ain, United Arab Emirates","A","AE","United Arab Emirates",,,"Abu Dhabi",,0,"COMMON","Common Set","NA, Abu Dhabi, United Arab Emirates"
300000230202992,"1951-01-01","4712-12-31","4925","DS - Al-Mahra, Yemen","A","YE","Yemen",,,"Al-Mahra",,0,"COMMON","Common Set","NA, AL-MAHRA, YEMEN"
300000230198226,"1951-01-01","4712-12-31","213U","DS - Al-Shirqat, Iraq","A","IQ","Iraq",,,"Al-Shirqat",,0,"COMMON","Common Set","NA, AL-SHIRQAT, IRAQ"
300000230203187,"1951-01-01","4712-12-31","492E","DS - Al-Turbah, Yemen","A","YE","Yemen",,,"Al-Turbah",,0,"COMMON","Common Set","NA, AL-TURBAH, YEMEN"
300000230201369,"1951-01-01","4712-12-31","4142","DS - Aleppo, Syria","A","SY","Syria",,,"Aleppo",,0,"COMMON","Common Set","NA, ALEPPO, SYRIA"
300000230203799,"1951-01-01","4712-12-31","4501","DS - Alexandria, Egypt","A","EG","Egypt",,,"Alexandria",,0,"COMMON","Common Set","NA, ALEXANDRIA, EGYPT"
300000230196246,"1951-01-01","4712-12-31","0120","DS - Algiers, Algeria","A","DZ","Algeria",,,"Algiers",,0,"COMMON","Common Set","NA, ALGIERS, ALGERIA"
300000230204967,"1951-01-01","4712-12-31","6692","DS - Ali Sabieh, Djibouti","A","DJ","Djibouti",,,"Ali Sabieh",,0,"COMMON","Common Set","NA, ALI SABIEH, DJIBOUTI"
300000230200112,"1951-01-01","4712-12-31","204CX","DS - Alibag, India","A","IN","India",,"Maharashtra","Alibag",,0,"COMMON","Common Set","NA, ALIBAG, Maharashtra, INDIA"
300000230200303,"1951-01-01","4712-12-31","240H","DS - Alinjugur, Kenya","A","KE","Kenya",,"Baringo","Alinjugur",,0,"COMMON","Common Set","NA, ALINJUGUR BARINGO, KENYA"
300000230199341,"1951-01-01","4712-12-31","2390","DS - Almaty, Kazakhstan","A","KZ","Kazakhstan",,,"Almaty",,0,"COMMON","Common Set","NA, ALMATY, KAZAKHSTAN"
300000230204080,"1951-01-01","4712-12-31","6800","DS - Alofi, Niue","A","NU","Niue",,,"Alofi",,0,"COMMON","Common Set","NA, ALOFI, NIUE"
300000230204465,"1951-01-01","4712-12-31","6495","DS - ALotau, Papua New Guinea","A","PG","Papua New Guinea",,,"ALotau",,0,"COMMON","Common Set","NA, ALOTAU, PAPUA NEW GUINEA"
300000230201030,"1951-01-01","4712-12-31","2133","DS - Amadiyah, Iraq","A","IQ","Iraq",,,"Amadiyah",,0,"COMMON","Common Set","NA, AMADIYAH, IRAQ"
300000230194026,"1951-01-01","4712-12-31","093S","DS - Amalfi, Colombia","A","CO","Colombia",,,"Amalfi",,0,"COMMON","Common Set","NA, Amalfi, COLOMBIA"
300000230200170,"1951-01-01","4712-12-31","2674","DS - Ambato Boeni, Madagascar","A","MG","Madagascar",,,"Ambato Boeni",,0,"COMMON","Common Set","NA, AMBATO BOENI, MADAGASCAR"
300000230196921,"1951-01-01","4712-12-31","1354","DS - Ambato, Ecuador","A","EC","Ecuador",," ","Ambato",,0,"COMMON","Common Set","NA, AMBATO, ECUADOR"
300000230202169,"1951-01-01","4712-12-31","204CM","DS - Ambernath, India","A","IN","India",,"Maharashtra","Ambarnath",,0,"COMMON","Common Set","NA, AMBARNATH, Maharashtra, INDIA"
300000230199171,"1951-01-01","4712-12-31","207H","DS - Ambon (Maluku), Indonesia","A","ID","Indonesia",," ","Ambon (Maluku)",,0,"COMMON","Common Set","NA, AMBON (MALUKU), INDONESIA"
300000230199628,"1951-01-01","4712-12-31","267E","DS - Ambovombe, Madagascar","A","MG","Madagascar",,,"Ambovombe",,0,"COMMON","Common Set","NA, AMBOVOMBE, MADAGASCAR"
300000230201225,"1951-01-01","4712-12-31","2340","DS - Amman, Jordan","A","JO","Jordan",,"Greater Amman Municipality","Amman",,0,"COMMON","Common Set","NA, AMMAN GREATER AMMAN MUNICIPALITY, JORDAN"
300000230195610,"1951-01-01","4712-12-31","078C","DS - Ampara, Sri Lanka","A","LK","Sri Lanka",," ","Ampara",,0,"COMMON","Common Set","NA, AMPARA, SRI LANKA"
300000230203733,"2017-08-01","4712-12-31","4141","DS - Amret al Faouar, Syria","I","SY","Syria",,,"Amret al Faouar",,0,"COMMON","Common Set","NA, AMRET AL FAOUAR, SYRIA"
300000230200692,"1951-01-01","4712-12-31","204CC","DS - Amritsar, India","A","IN","India",,"Punjab","Amritsar",,0,"COMMON","Common Set","NA, AMRITSAR, Punjab, INDIA"
300000230200460,"1951-01-01","4712-12-31","3002","DS - Amsterdam, Netherlands","A","NL","Netherlands",,,"Amsterdam","1000 AA",0,"COMMON","Common Set","NA, 1000 AA  Amsterdam, Netherlands"
300000230201675,"1951-01-01","4712-12-31","213H","DS - An Najaf, Iraq","A","IQ","Iraq",,,"An Najaf",,0,"COMMON","Common Set","NA, AN NAJAF, IRAQ"
300000230200187,"1951-01-01","4712-12-31","213I","DS - An Nasiriyah, Iraq","A","IQ","Iraq",,,"An Nasiriyah",,0,"COMMON","Common Set","NA, AN NASIRIYAH, IRAQ"
300000230199350,"1951-01-01","4712-12-31","240P","DS - Andaman, India","A","IN","India",,"Andaman & Nicobar Islands","Bakultala",,0,"COMMON","Common Set","NA, BAKULTALA, Andaman & Nicobar Islands, INDIA"
300000230197184,"1951-01-01","4712-12-31","093CG","DS - Andes Sotomayor, Colombia","A","CO","Colombia",,,"Andes Sotomayor",,0,"COMMON","Common Set","NA, Andes Sotomayor, COLOMBIA"
300000230204238,"1951-01-01","4712-12-31","5050","DS - Andorra, Andorra","A","AD","Andorra",,"Andorra La Vella","Andorra",,0,"COMMON","Common Set","NA, ANDORRA ANDORRA LA VELLA, ANDORRA"
300000230200168,"1951-01-01","4712-12-31","4350","DS - Ankara, Turkey","A","TR","Turkey",," ","Ankara",,0,"COMMON","Common Set","NA, ANKARA, TURKEY"
300000230194895,"1951-01-01","4712-12-31","093DO","DS - Anori, Colombia","A","CO","Colombia",,,"Anori",,0,"COMMON","Common Set","NA, Anori, COLOMBIA"
300000230203139,"1951-01-01","4712-12-31","5672","DS - Ansan, Republic of Korea","A","KR","Republic of Korea",," ","Ansan","15601",0,"COMMON","Common Set","NA, Ansan  15601, REPUBLIC OF KOREA"
300000230199404,"1951-01-01","4712-12-31","4357","DS - Antakya, Turkey","A","TR","Turkey",," ","Antakya",,0,"COMMON","Common Set","NA, ANTAKYA, TURKEY"
300000230201879,"1951-01-01","4712-12-31","2670","DS - Antananarivo, Madagascar","A","MG","Madagascar",,,"Antananarivo",,0,"COMMON","Common Set","NA, ANTANANARIVO, MADAGASCAR"
300000230196874,"1951-01-01","4712-12-31","0842","DS - Antofagasta, Chile","A","CL","Chile",," ","Antofagasta","1240000",0,"COMMON","Common Set","NA, 1240000 ANTOFAGASTA, CHILE"
300000230202520,"1951-01-01","4712-12-31","2678","DS - Antsirabe, Madagascar","A","MG","Madagascar",,,"Antsirabe",,0,"COMMON","Common Set","NA, ANTSIRABE, MADAGASCAR"
300000230197807,"1951-01-01","4712-12-31","078I","DS - Anuradhapura, Sri Lanka","A","LK","Sri Lanka",," ","Anuradhapura",,0,"COMMON","Common Set","NA, ANURADHAPURA, SRI LANKA"
300000230196240,"1951-01-01","4712-12-31","0932","DS - Apartado, Colombia","A","CO","Colombia",,,"Apartado",,0,"COMMON","Common Set","NA, Apartado, COLOMBIA"
300000230203891,"1951-01-01","4712-12-31","5900","DS - Apia, Samoa","A","WS","Samoa",,,"Apia",,0,"COMMON","Common Set","NA, APIA, SAMOA"
300000230198967,"1951-01-01","4712-12-31","213J","DS - Ar Ramadi, Iraq","A","IQ","Iraq",,,"Ar Ramadi",,0,"COMMON","Common Set","NA, AR RAMADI, IRAQ"
300000230195670,"1951-01-01","4712-12-31","054U","DS - Aracaju, Brazil","A","BR","Brazil",," SE","Aracaju","49000-001",0,"COMMON","Common Set","NA, Aracaju- SE, 49000-001, BRAZIL"
300000230198147,"1951-01-01","4712-12-31","093EA","DS - Aracataca, Colombia","A","CO","Colombia",,,"Aracataca",,0,"COMMON","Common Set","NA, Aracataca, COLOMBIA"
300000230202856,"1951-01-01","4712-12-31","420O","DS - Aranyaprathet, Thailand","A","TH","Thailand",," ","Aranyaprathet",,0,"COMMON","Common Set","NA, ARANYAPRATHET, THAILAND"
300000230194429,"1951-01-01","4712-12-31","093AI","DS - Arauca, Colombia","A","CO","Colombia",,,"Arauca",,0,"COMMON","Common Set","NA, Arauca, COLOMBIA"
300000230196378,"1951-01-01","4712-12-31","093FJ","DS - Arauquita, Colombia","A","CO","Colombia",,,"Arauquita",,0,"COMMON","Common Set","NA, Arauquita, COLOMBIA"
300000230205582,"1951-01-01","4712-12-31","6491","DS - Arawa, Papua New Guinea","A","PG","Papua New Guinea",,,"Arawa",,0,"COMMON","Common Set","NA, ARAWA, PAPUA NEW GUINEA"
300000230202412,"1951-01-01","4712-12-31","435D","DS - Ardahan, Turkey","A","TR","Turkey",," ","Ardahan",,0,"COMMON","Common Set","NA, ARDAHAN, TURKEY"
300000230194049,"1951-01-01","4712-12-31","093AF","DS - Argelia, Colombia","A","CO","Colombia",,,"Argelia",,0,"COMMON","Common Set","NA, Argelia, COLOMBIA"
300000230193710,"1951-01-01","4712-12-31","093DH","DS - Armero, Colombia","A","CO","Colombia",,,"Armero",,0,"COMMON","Common Set","NA, Armero, COLOMBIA"
300000230202230,"1951-01-01","4712-12-31","435E","DS - Artvin, Turkey","A","TR","Turkey",," ","Artvin",,0,"COMMON","Common Set","NA, ARTVIN, TURKEY"
300000230197545,"1951-01-01","4712-12-31","099N","DS - Aru, Democratic Republic of the Congo","A","CD","Democratic Republic of the Congo",,,"Aru",,0,"COMMON","Common Set","NA, ARU, DEMOCRATIC REPUBLIC OF THE CONGO"
300000230204446,"1951-01-01","4712-12-31","4383","DS - Arua, Uganda","A","UG","Uganda",,,"Arua",,0,"COMMON","Common Set","NA, ARUA, UGANDA"
300000230203639,"1951-01-01","4712-12-31","4551","DS - Arusha, Tanzania","A","TZ","Tanzania",,,"Arusha",,0,"COMMON","Common Set","NA, ARUSHA, TANZANIA"
300000230201304,"1951-01-01","4712-12-31","213K","DS - As Samawah, Iraq","A","IQ","Iraq",,,"As Samawah",,0,"COMMON","Common Set","NA, AS SAMAWAH, IRAQ"
300000230198440,"2020-12-01","4712-12-31","141K","DS - Asab, Ethiopia","I","ET","Ethiopia",,,"Asab",,0,"COMMON","Common Set","NA, ASAB, ETHIOPIA"
300000230195274,"1951-01-01","4712-12-31","141M","DS - Asela, Ethiopia","A","ET","Ethiopia",,,"Asela",,0,"COMMON","Common Set","NA, ASELA, ETHIOPIA"
300000230198614,"1951-01-01","4712-12-31","2194","DS - Ashdod, Israel","A","IL","Israel",,"Southern","Ashdod","7760001",0,"COMMON","Common Set","NA, ASHDOD SOUTHERN 7760001, ISRAEL"
300000230204355,"1951-01-01","4712-12-31","4360","DS - Ashkhabad, Turkmenistan","A","TM","Turkmenistan",,,"Ashkhabad",,0,"COMMON","Common Set","NA, ASHKHABAD, TURKMENISTAN"
300000230195629,"1951-01-01","4712-12-31","1413","DS - Asmara, Eritrea","A","ER","Eritrea",,,"Asmara",,0,"COMMON","Common Set","NA, ASMARA, ERITREA"
300000230201389,"1951-01-01","4712-12-31","204L","DS - Assam, India","A","IN","India",,"Assam","Guwahati",,0,"COMMON","Common Set","NA, GUWAHATI, Assam, INDIA"
300000230197535,"1951-01-01","4712-12-31","1416","DS - Assosa, Ethiopia","A","ET","Ethiopia",,,"Assosa",,0,"COMMON","Common Set","NA, ASSOSA, ETHIOPIA"
300000230199841,"1951-01-01","4712-12-31","3360","DS - Asuncion, Paraguay","A","PY","Paraguay",,,"Asuncion",,0,"COMMON","Common Set","NA, ASUNCION, PARAGUAY"
300000230203338,"1951-01-01","4712-12-31","4503","DS - Asyut, Egypt","A","EG","Egypt",,,"Asyut",,0,"COMMON","Common Set","NA, ASYUT, EGYPT"
300000230202683,"1951-01-01","4712-12-31","4231","DS - Atakpame, Togo","A","TG","Togo",,,"Atakpame",,0,"COMMON","Common Set","NA, ATAKPAME, TOGO"
300000230202498,"1951-01-01","4712-12-31","2824","DS - Atar, Mauritania","A","MR","Mauritania",,,"Atar",,0,"COMMON","Common Set","NA, ATAR, MAURITANIA"
300000230198021,"1951-01-01","4712-12-31","1650","DS - Athens, Greece","A","GR","Greece",," ","Athens",,0,"COMMON","Common Set","NA, ATHENS, GREECE"
300000230197632,"1951-01-01","4712-12-31","0817","DS - Ati, Chad","A","TD","Chad",,,"Ati",,0,"COMMON","Common Set","NA, ATI, CHAD"
300000230200115,"1951-01-01","4712-12-31","246H","DS - Attapeu, Lao People's Democratic Republic","A","LA","Lao People's Democratic Republic",,,"Attapeu",,0,"COMMON","Common Set","NA, ATTAPEU, LAO PEOPLE'S DEMOCRATIC REPUBLIC"
300000230199797,"1951-01-01","4712-12-31","3091","DS - Auckland, New Zealand","A","NZ","New Zealand",," ","Auckland","0600",0,"COMMON","Common Set","NA, Auckland 0600, NEW ZEALAND"
300000230201898,"1951-01-01","4712-12-31","204DH","DS - Aurangabad, India","A","IN","India",,"Maharashtra","Aurangabad",,0,"COMMON","Common Set","NA, AURANGABAD, Maharashtra, INDIA"
300000230205636,"2019-10-01","4712-12-31","6790","DS - Avarua, Cook Islands","A","CK","Cook Islands",,,"Avarua",,0,"COMMON","Common Set","NA, AVARUA, COOK ISLANDS"
300000230198129,"2020-12-01","4712-12-31","1414","DS - Aware, Ethiopia","I","ET","Ethiopia",,,"Aware",,0,"COMMON","Common Set","NA, AWARE, ETHIOPIA"
300000230195424,"1951-01-01","4712-12-31","1417","DS - Awassa, Ethiopia","A","ET","Ethiopia",,,"Awassa",,0,"COMMON","Common Set","NA, AWASSA, ETHIOPIA"
300000230202468,"1951-01-01","4712-12-31","402FF","DS - Aweil, South Sudan","A","SS","South Sudan",,,"Aweil",,0,"COMMON","Common Set","NA, AWEIL, SOUTH SUDAN"
300000230201213,"1951-01-01","4712-12-31","3398","DS - Ayacucho, Peru","A","PE","Peru",," ","Ayacucho",,0,"COMMON","Common Set","NA, AYACUCHO, PERU"
300000230195635,"1951-01-01","4712-12-31","093DI","DS - Ayapel, Colombia","A","CO","Colombia",,,"Ayapel",,0,"COMMON","Common Set","NA, Ayapel, COLOMBIA"
300000230198970,"1951-01-01","4712-12-31","4158","DS - Ayni, Tajikistan","A","TJ","Tajikistan",,,"Ayni",,0,"COMMON","Common Set","NA, AYNI, TAJIKISTAN"
300000230202952,"1951-01-01","4712-12-31","3308","DS - Azad Kashmir, Pakistan","A","PK","Pakistan",,,"Azad Kashmir",,0,"COMMON","Common Set","NA, AZAD KASHMIR, PAKISTAN"
300000230199139,"1951-01-01","4712-12-31","2343","DS - Azraq, Jordan","A","JO","Jordan",,,,,0,"COMMON","Common Set","JORDAN"
300000230198174,"1951-01-01","4712-12-31","0130","DS - Babar, Algeria","A","DZ","Algeria",,,"Babar",,0,"COMMON","Common Set","NA, BABAR, ALGERIA"
300000230205677,"2019-01-01","4712-12-31","5250","DS - Bad Godesberg, Germany","I","DE","Germany",," ","Bad Godesberg",,0,"COMMON","Common Set","Bad Godesberg, GERMANY"
300000230196158,"1951-01-01","4712-12-31","006T","DS - Badakhshan, Afghanistan","A","AF","Afghanistan",,,"Badakhshan",,0,"COMMON","Common Set","NA, BADAKHSHAN, AFGHANISTAN"
300000230195499,"1951-01-01","4712-12-31","006H","DS - Badghis, Afghanistan","A","AF","Afghanistan",,,"Badghis",,0,"COMMON","Common Set","NA, BADGHIS, AFGHANISTAN"
300000230196201,"1951-01-01","4712-12-31","0782","DS - Badulla, Sri Lanka","A","LK","Sri Lanka",," ","Badulla",,0,"COMMON","Common Set","NA, BADULLA, SRI LANKA"
300000230203868,"1951-01-01","4712-12-31","6853","DS - Bafata, Guinea-Bissau","A","GW","Guinea-Bissau",,,"Bafata",,0,"COMMON","Common Set","NA, BAFATA, GUINEA-BISSAU"
300000230195910,"1951-01-01","4712-12-31","081L","DS - Baga Sola, Chad","A","TD","Chad",,,"Baga Sola",,0,"COMMON","Common Set","NA, BAGA SOLA, CHAD"
300000230200403,"1951-01-01","4712-12-31","330F","DS - Bagh, Pakistan","A","PK","Pakistan",,,"Bagh",,0,"COMMON","Common Set","NA, BAGH, PAKISTAN"
300000230201395,"1951-01-01","4712-12-31","2130","DS - Baghdad, Iraq","A","IQ","Iraq",,,"Baghdad",,0,"COMMON","Common Set","NA, BAGHDAD, IRAQ"
300000230195234,"1951-01-01","4712-12-31","060M","DS - Bago, Myanmar","A","MM","Myanmar",,,"Bago",,0,"COMMON","Common Set","NA, BAGO, MYANMAR"
300000230197107,"1951-01-01","4712-12-31","081D","DS - Bahai, Chad","A","TD","Chad",,,"Bahai",,0,"COMMON","Common Set","NA, BAHAI, CHAD"
300000230196395,"1951-01-01","4712-12-31","141D","DS - Bahir Dar, Ethiopia","A","ET","Ethiopia",,,"Bahir Dar",,0,"COMMON","Common Set","NA, BAHIR DAR, ETHIOPIA"
300000230198915,"1951-01-01","4712-12-31","4025","DS - Bahr-el Ghazal, South Sudan","A","SS","South Sudan",,,"Bahr-el Ghazal",,0,"COMMON","Common Set","NA, BAHR-EL GHAZAL, SOUTH SUDAN"
300000230204655,"1951-01-01","4712-12-31","6041","DS - Bahrain, Bahrain","A","BH","Bahrain",,,"Bahrain",,0,"COMMON","Common Set","Bahrain, NA, Bahrain"
300000230200150,"1951-01-01","4712-12-31","392B","DS - Baidoa, Somalia","A","SO","Somalia",,,"Baidoa",,0,"COMMON","Common Set","NA, BAIDOA, SOMALIA"
300000230201934,"1951-01-01","4712-12-31","213R","DS - Baiji, Iraq","A","IQ","Iraq",,,"Baiji",,0,"COMMON","Common Set","NA, BAIJI, IRAQ"
300000230200267,"1951-01-01","4712-12-31","297H","DS - Baitadi, Nepal","A","NP","Nepal",,,"Baitadi",,0,"COMMON","Common Set","NA, BAITADI, NEPAL"
300000230196211,"1951-01-01","4712-12-31","0310","DS - Baku, Azerbaijan","A","AZ","Azerbaijan",,,"Baku",,0,"COMMON","Common Set","NA, BAKU, AZERBAIJAN"
300000230195174,"1951-01-01","4712-12-31","141E","DS - Bale, Ethiopia","A","ET","Ethiopia",,,"Bale",,0,"COMMON","Common Set","NA, BALE, ETHIOPIA"
300000230202529,"1951-01-01","4712-12-31","204CS","DS - Baleshwar, India","A","IN","India",,"Odisha","Baleshwar",,0,"COMMON","Common Set","NA, BALESHWAR, Odisha, INDIA"
300000230194174,"1951-01-01","4712-12-31","204AD","DS - Balrampur, India","A","IN","India",,"Uttar Pradesh","Balrampur",,0,"COMMON","Common Set","NA, BALRAMPUR, Uttar Pradesh, INDIA"
300000230200459,"1951-01-01","4712-12-31","2107","DS - Bam, Iran, Islamic Republic of","A","IR","Iran, Islamic Republic of",,,"Bam",,0,"COMMON","Common Set","NA, BAM, IRAN, ISLAMIC REPUBLIC OF"
300000230200129,"1951-01-01","4712-12-31","321Y","DS - Bama, Nigeria","A","NG","Nigeria",,,"Bama",,0,"COMMON","Common Set","NA, BAMA, NIGERIA"
