"GradeLadderId","EffectiveStartDate","EffectiveEndDate","Name","ActiveStatus","GradeSetId","GradeTypeCode","GradeType","SetId","SetCode","SetName"
300000230869891,"1951-01-01","4712-12-31","National NO AU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231036234,"1951-01-01","4712-12-31","National NO AZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230847436,"1951-01-01","4712-12-31","National NO BA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230922571,"1951-01-01","4712-12-31","National NO BB Grade Ladder <01/09/12","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231044937,"1951-01-01","4712-12-31","National NO BD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230992278,"1951-01-01","4712-12-31","National NO BE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230839263,"1951-01-01","4712-12-31","National NO BF Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230950881,"1951-01-01","4712-12-31","National NO BG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230853825,"1951-01-01","4712-12-31","National NO BH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230876176,"1951-01-01","4712-12-31","National NO BI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230976160,"1951-01-01","4712-12-31","National NO BJ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230859797,"1951-01-01","4712-12-31","National NO BO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230835066,"1951-01-01","4712-12-31","National NO BR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231043333,"1951-01-01","4712-12-31","National NO BT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230886669,"1951-01-01","4712-12-31","National NO BW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230804276,"1951-01-01","4712-12-31","National NO BY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230928366,"1951-01-01","4712-12-31","National NO BZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230762054,"1951-01-01","4712-12-31","National NO CA MTR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230841263,"1951-01-01","4712-12-31","National NO CA TOR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230994146,"1951-01-01","4712-12-31","National NO CD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230762079,"1951-01-01","4712-12-31","National NO CF Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230928899,"1951-01-01","4712-12-31","National NO CG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230969858,"1951-01-01","4712-12-31","National NO CG Grade Ladder <01/05/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230967519,"1951-01-01","4712-12-31","National NO CI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230907630,"1951-01-01","4712-12-31","National NO CI Grade Ladder <01/11/12","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231045074,"1951-01-01","4712-12-31","National NO CK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231038241,"1951-01-01","4712-12-31","National NO CL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230874024,"1951-01-01","4712-12-31","National NO CM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230985347,"1951-01-01","4712-12-31","National NO CM Grade Ladder <01/12/17","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230976674,"1951-01-01","4712-12-31","National NO CN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230935907,"1951-01-01","4712-12-31","National NO CO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231042883,"1951-01-01","4712-12-31","National NO CR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230820579,"1951-01-01","4712-12-31","National NO CR Grade Ladder <01/09/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231080330,"1951-01-01","4712-12-31","National NO CU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231015036,"1951-01-01","4712-12-31","National NO CV Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230889122,"1951-01-01","4712-12-31","National NO CY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230776093,"1951-01-01","4712-12-31","National NO CY Grade Ladder <01/06/18","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230862511,"1951-01-01","4712-12-31","National NO CZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230879372,"1951-01-01","4712-12-31","National NO DE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231037212,"1951-01-01","4712-12-31","National NO DE Grade Ladder <01/07/07","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231059311,"1951-01-01","4712-12-31","National NO DJ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231077934,"1951-01-01","4712-12-31","National NO DJ Grade Ladder <01/06/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231056089,"1951-01-01","4712-12-31","National NO DK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230957593,"1951-01-01","4712-12-31","National NO DO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231002539,"1951-01-01","4712-12-31","National NO DZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231012691,"1951-01-01","4712-12-31","National NO EC Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230861823,"1951-01-01","4712-12-31","National NO EC Grade Ladder <01/09/18","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231064738,"1951-01-01","4712-12-31","National NO EE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231094127,"1951-01-01","4712-12-31","National NO EG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230962345,"1951-01-01","4712-12-31","National NO ER Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231043271,"1951-01-01","4712-12-31","National NO ES Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231012650,"1951-01-01","4712-12-31","National NO ET Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230981679,"1951-01-01","4712-12-31","National NO EX Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230970878,"1951-01-01","4712-12-31","National NO FJ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230767147,"1951-01-01","4712-12-31","National NO FM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230915519,"1951-01-01","4712-12-31","National NO FR LIO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230829581,"1951-01-01","4712-12-31","National NO GA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230805181,"1951-01-01","4712-12-31","National NO GE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231101842,"1951-01-01","4712-12-31","National NO GH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230927583,"1951-01-01","4712-12-31","National NO GM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230932798,"1951-01-01","4712-12-31","National NO GN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231006374,"1951-01-01","4712-12-31","National NO GQ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230755306,"1951-01-01","4712-12-31","National NO GR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230795741,"1951-01-01","4712-12-31","National NO GT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230860680,"1951-01-01","4712-12-31","National NO GT Grade Ladder <01/09/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230839624,"1951-01-01","4712-12-31","National NO GW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231024965,"1951-01-01","4712-12-31","National NO GY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231094837,"1951-01-01","4712-12-31","National NO HK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230776499,"1951-01-01","4712-12-31","National NO HN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230925520,"1951-01-01","4712-12-31","National NO HR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230895183,"1951-01-01","4712-12-31","National NO HT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231090490,"1951-01-01","4712-12-31","National NO HU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231098448,"1951-01-01","4712-12-31","National NO ID Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230804081,"1951-01-01","4712-12-31","National NO IE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230993268,"1951-01-01","4712-12-31","National NO IL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230755308,"1951-01-01","4712-12-31","National NO IN ICD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230897559,"1951-01-01","4712-12-31","National NO IQ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230853808,"1951-01-01","4712-12-31","National NO IR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230865913,"1951-01-01","4712-12-31","National NO IR Grade Ladder <01/01/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230866846,"1951-01-01","4712-12-31","National NO JM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230807990,"1951-01-01","4712-12-31","National NO JO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230849182,"1951-01-01","4712-12-31","National NO JP Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231000695,"1951-01-01","4712-12-31","National NO KE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231037546,"1951-01-01","4712-12-31","National NO KG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231007009,"1951-01-01","4712-12-31","National NO KH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230814885,"1951-01-01","4712-12-31","National NO KI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231007024,"1951-01-01","4712-12-31","National NO KM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230844198,"1951-01-01","4712-12-31","National NO KP Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230933009,"1951-01-01","4712-12-31","National NO KR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230781576,"1951-01-01","4712-12-31","National NO KW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231093432,"1951-01-01","4712-12-31","National NO KZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230812288,"1951-01-01","4712-12-31","National NO LA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230852018,"1951-01-01","4712-12-31","National NO LB Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230969732,"1951-01-01","4712-12-31","National NO LK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231095361,"1951-01-01","4712-12-31","National NO LR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230797187,"1951-01-01","4712-12-31","National NO LS Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230925895,"1951-01-01","4712-12-31","National NO LT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230956347,"1951-01-01","4712-12-31","National NO LV Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231036361,"1951-01-01","4712-12-31","National NO LY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230981341,"1951-01-01","4712-12-31","National NO MA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231048835,"1951-01-01","4712-12-31","National NO MD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231042591,"1951-01-01","4712-12-31","National NO ME Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231068049,"1951-01-01","4712-12-31","National NO MG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231021261,"1951-01-01","4712-12-31","National NO MH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230890695,"1951-01-01","4712-12-31","National NO MK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230992009,"1951-01-01","4712-12-31","National NO ML Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230869888,"1951-01-01","4712-12-31","National NO MM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230944913,"1951-01-01","4712-12-31","National NO MN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230818800,"1951-01-01","4712-12-31","National NO MO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230773314,"1951-01-01","4712-12-31","National NO MR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230905104,"1951-01-01","4712-12-31","National NO MT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231062268,"1951-01-01","4712-12-31","National NO MU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230860702,"1951-01-01","4712-12-31","National NO MV Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230839671,"1951-01-01","4712-12-31","National NO MW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230987091,"1951-01-01","4712-12-31","National NO MX Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230838468,"1951-01-01","4712-12-31","National NO MY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230930808,"1951-01-01","4712-12-31","National NO MZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231018994,"1951-01-01","4712-12-31","National NO MZ Grade Ladder <01/12/17","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230770911,"1951-01-01","4712-12-31","National NO NA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230907138,"1951-01-01","4712-12-31","National NO NE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230899680,"1951-01-01","4712-12-31","National NO NG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230853884,"1951-01-01","4712-12-31","National NO NI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230974206,"1951-01-01","4712-12-31","National NO NP Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231085757,"1951-01-01","4712-12-31","National NO NR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231079768,"1951-01-01","4712-12-31","National NO NU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230810418,"1951-01-01","4712-12-31","National NO OM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230836749,"1951-01-01","4712-12-31","National NO PA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230792296,"1951-01-01","4712-12-31","National NO PE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230994374,"1951-01-01","4712-12-31","National NO PG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230923150,"1951-01-01","4712-12-31","National NO PH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230956674,"1951-01-01","4712-12-31","National NO PK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230909836,"1951-01-01","4712-12-31","National NO PL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230950882,"1951-01-01","4712-12-31","National NO PT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230872980,"1951-01-01","4712-12-31","National NO PW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230983859,"1951-01-01","4712-12-31","National NO PY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231049617,"1951-01-01","4712-12-31","National NO QA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230953124,"1951-01-01","4712-12-31","National NO RO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231018986,"1951-01-01","4712-12-31","National NO RS Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230938310,"1951-01-01","4712-12-31","National NO RU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230803244,"1951-01-01","4712-12-31","National NO RW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230761928,"1951-01-01","4712-12-31","National NO SA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230953148,"1951-01-01","4712-12-31","National NO SB Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231024975,"1951-01-01","4712-12-31","National NO SC Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230853321,"1951-01-01","4712-12-31","National NO SD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230993742,"1951-01-01","4712-12-31","National NO SE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230905931,"1951-01-01","4712-12-31","National NO SG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231013052,"1951-01-01","4712-12-31","National NO SI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231004245,"1951-01-01","4712-12-31","National NO SK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230861833,"1951-01-01","4712-12-31","National NO SL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230895650,"1951-01-01","4712-12-31","National NO SN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230838364,"1951-01-01","4712-12-31","National NO SO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230927587,"1951-01-01","4712-12-31","National NO SR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230941624,"1951-01-01","4712-12-31","National NO SS Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230988733,"1951-01-01","4712-12-31","National NO ST Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230965357,"1951-01-01","4712-12-31","National NO SV Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230937499,"1951-01-01","4712-12-31","National NO SV Grade Ladder <01/11/13","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230937630,"1951-01-01","4712-12-31","National NO SY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231084386,"1951-01-01","4712-12-31","National NO SZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231021138,"1951-01-01","4712-12-31","National NO TD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230763323,"1951-01-01","4712-12-31","National NO TG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230852172,"1951-01-01","4712-12-31","National NO TH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230759885,"1951-01-01","4712-12-31","National NO TH Grade Ladder <01/03/12","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231082732,"1951-01-01","4712-12-31","National NO TJ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230846093,"1951-01-01","4712-12-31","National NO TJ Grade Ladder <01/11/15","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231059196,"1951-01-01","4712-12-31","National NO TL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230915001,"1951-01-01","4712-12-31","National NO TM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231088021,"1951-01-01","4712-12-31","National NO TN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230988714,"1951-01-01","4712-12-31","National NO TO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231026238,"1951-01-01","4712-12-31","National NO TR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230797560,"1951-01-01","4712-12-31","National NO TT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230759348,"1951-01-01","4712-12-31","National NO TV Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231020345,"1951-01-01","4712-12-31","National NO TZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231084542,"1951-01-01","4712-12-31","National NO UA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230914141,"1951-01-01","4712-12-31","National NO UG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230997916,"1951-01-01","4712-12-31","National NO US WAS Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230998180,"1951-01-01","4712-12-31","National NO UY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230980629,"1951-01-01","4712-12-31","National NO UZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231009590,"1951-01-01","4712-12-31","National NO VE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230811917,"1951-01-01","4712-12-31","National NO VN Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231055153,"1951-01-01","4712-12-31","National NO VU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230835444,"1951-01-01","4712-12-31","National NO WS Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230794586,"1951-01-01","4712-12-31","National NO XK Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230801048,"1951-01-01","4712-12-31","National NO YE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231066593,"1951-01-01","4712-12-31","National NO ZA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230950297,"1951-01-01","4712-12-31","National NO ZM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230990790,"1951-01-01","4712-12-31","National NO ZW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230759258,"1951-01-01","4712-12-31","National PSA AE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230940003,"1951-01-01","4712-12-31","National PSA AF Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230769300,"1951-01-01","4712-12-31","National PSA AL Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231102183,"1951-01-01","4712-12-31","National PSA AM Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230757211,"1951-01-01","4712-12-31","National PSA AO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230967703,"1951-01-01","4712-12-31","National PSA AR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230852836,"1951-01-01","4712-12-31","National PSA AT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230772697,"1951-01-01","4712-12-31","National PSA AU Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231026747,"1951-01-01","4712-12-31","National PSA AZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230901766,"1951-01-01","4712-12-31","National PSA BA Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230758135,"1951-01-01","4712-12-31","National PSA BB Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230971140,"1951-01-01","4712-12-31","National PSA BD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230981774,"1951-01-01","4712-12-31","National PSA BE Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230761046,"1951-01-01","4712-12-31","National PSA BF Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230796276,"1951-01-01","4712-12-31","National PSA BG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230893665,"1951-01-01","4712-12-31","National PSA BH Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231077455,"1951-01-01","4712-12-31","National PSA BI Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230827198,"1951-01-01","4712-12-31","National PSA BJ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231072444,"1951-01-01","4712-12-31","National PSA BO Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231027821,"1951-01-01","4712-12-31","National PSA BR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230829153,"1951-01-01","4712-12-31","National PSA BT Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230945157,"1951-01-01","4712-12-31","National PSA BW Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230768083,"1951-01-01","4712-12-31","National PSA BY Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230995781,"1951-01-01","4712-12-31","National PSA BZ Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000231049739,"1951-01-01","4712-12-31","National PSA CA MTR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230965214,"1951-01-01","4712-12-31","National PSA CA TOR Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230932971,"1951-01-01","4712-12-31","National PSA CD Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230767637,"1951-01-01","4712-12-31","National PSA CF Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
300000230927777,"1951-01-01","4712-12-31","National PSA CG Grade Ladder","A",0,"STEP","Grade with steps",0,"COMMON","Common Set"
